MD,CALI,DEN_QI_EDIT,DT_QI_EDIT,GR,RT,IGR,VSH,porosity
11911,8.232943,2.264304,86.60001,23.42416,654.1663,0.029926978,0.006621269,0.260640936
11911.5,8.23518,2.198467,89.55,22.21835,859.8605,0.023869555,0.005239749,0.299142105
11912,8.232943,2.144012,90.39999,21.79947,666.9709,0.021765299,0.004764831,0.330987135
11912.5,8.232943,2.150226,91.65001,22.10698,291.507,0.023310084,0.00511323,0.327353216
11913,8.232943,2.141193,90.64998,24.52915,203.2019,0.035477929,0.007906262,0.332635673
11913.5,8.232943,2.130719,90.3,20.28027,164.3985,0.014133552,0.003063737,0.338760819
11914,8.226679,2.106418,90.84996,22.36515,160.7873,0.024607009,0.005406796,0.35297193
11914.5,8.170309,2.133332,91.29999,30.59914,160.2764,0.065970707,0.015300786,0.337232749
11915,8.147942,2.179658,90.79999,33.66379,159.4254,0.081366069,0.0192597,0.31014152
11915.5,8.149433,2.180387,90.54999,43.07761,158.7165,0.128656678,0.032445581,0.309715205
11916,8.150179,2.193605,90.79997,44.97889,171.313,0.138207815,0.035308371,0.30198538
11916.5,8.152414,2.19762,90.7,44.7793,234.3481,0.137205169,0.03500454,0.299637427
11917,8.147345,2.186232,90.7,59.62155,287.1281,0.21176566,0.059871305,0.306297076
11917.5,8.147942,2.209981,90.90001,64.40945,257.4486,0.235817821,0.06896185,0.292408772
11918,8.138994,2.226526,91.39999,66.26125,250.6429,0.245120394,0.072630918,0.282733333
11918.5,8.145256,2.183239,91.10001,68.69414,241.3727,0.25734209,0.077586318,0.308047368
11919,8.143467,2.193172,90.79999,63.08219,230.3831,0.22915029,0.066385417,0.302238596
11919.5,8.164045,2.225872,90.40001,68.2081,206.1733,0.254900454,0.076583879,0.283115789
11920,8.138994,2.205034,91,58.11388,164.6638,0.204191835,0.057122927,0.295301754
11920.5,8.14123,2.209906,91.40001,55.60795,131.9703,0.191603219,0.052671261,0.292452632
11921,8.155695,2.192444,91.54999,54.9278,107.9048,0.188186465,0.0514876,0.302664327
11921.5,8.154652,2.196718,91.24998,57.60961,100.038,0.201658619,0.056215527,0.300164912
11922,8.161362,2.1961,90.90001,61.88824,99.2207,0.223152446,0.064105103,0.300526316
11922.5,8.151522,2.213436,90.64999,61.08062,98.97475,0.219095343,0.062582406,0.290388304
11923,8.154652,2.220442,90.60001,61.78651,99.00504,0.222641402,0.063912426,0.286291228
11923.5,8.164047,2.20993,90.90001,62.20047,102.3556,0.224720943,0.064698045,0.292438596
11924,8.154652,2.186555,90.7,63.3231,126.9084,0.230360509,0.066849796,0.306108187
11924.5,8.138994,2.172676,90.39998,66.65628,135.0839,0.247104839,0.073425005,0.314224561
11925,8.138994,2.229779,90.54997,76.55928,159.8269,0.296852859,0.094711719,0.280830994
11925.5,8.145704,2.211644,90.5,78.58054,175.9583,0.307006719,0.0994003,0.291436257
11926,8.138994,2.220644,90.09999,55.81673,175.2239,0.192652032,0.053036685,0.286173099
11926.5,8.138994,2.199773,89.79999,53.08598,174.8843,0.178934027,0.048333881,0.298378363
11927,8.138994,2.218219,89.60001,55.59996,174.3085,0.191563081,0.052657296,0.287591228
11927.5,8.138994,2.19343,89.2,50.34558,165.7514,0.165167545,0.04377789,0.302087719
11928,8.138994,2.184386,88.89999,59.44712,150.3492,0.210889406,0.059550593,0.307376608
11928.5,8.138994,2.169391,89.10002,61.271,166.4684,0.220051722,0.062939925,0.316145614
11929,8.143467,2.181252,89.29999,62.70947,232.7183,0.22727792,0.065669793,0.309209357
11929.5,8.138994,2.193655,89.30002,69.17194,241.5696,0.259742333,0.078577899,0.30195614
11930,8.138994,2.196636,89.7,65.49132,228.9024,0.241252627,0.071094777,0.300212865
11930.5,8.143467,2.165012,90.09999,55.5307,227.4625,0.191215152,0.052536301,0.318706433
11931,8.159872,2.175356,89.95003,53.2914,225.9774,0.179965961,0.048681922,0.31265731
11931.5,8.154652,2.178553,90.39998,52.45734,225.1952,0.175776035,0.047274487,0.310787719
11932,8.150179,2.179271,90.34998,51.38546,189.946,0.170391413,0.045487808,0.310367836
11932.5,8.157784,2.191241,90.10001,50.17835,103.2913,0.16432746,0.043505038,0.303367836
11933,8.147942,2.197874,90.09996,50.08453,67.96154,0.163856152,0.043352219,0.299488889
11933.5,8.154652,2.177604,89.99998,53.36522,59.45975,0.180336798,0.048807219,0.31134269
11934,8.15152,2.206225,90.10001,55.49981,58.73101,0.191059975,0.052482372,0.294605263
11934.5,8.150179,2.197267,90.65001,53.48986,58.60375,0.18096293,0.049019047,0.29984386
11935,8.141232,2.202671,91.3,64.11357,58.91692,0.234331459,0.068383675,0.296683626
11935.5,8.15152,2.233959,91,74.2233,65.78441,0.285117993,0.08944303,0.27838655
11936,8.165836,2.24157,90.8,72.77136,89.91127,0.277824128,0.086247264,0.273935673
11936.5,8.156889,2.26234,89.04999,73.46523,127.8407,0.281309805,0.087767037,0.261789474
11937,8.153608,2.267271,88.49998,73.39536,166.0598,0.280958811,0.087613386,0.258905848
11937.5,8.159126,2.26339,88.60001,71.09613,181.5012,0.26940856,0.082633548,0.261175439
11938,8.143169,2.225656,89.10001,61.45755,182.1289,0.220988862,0.063291103,0.283242105
11938.5,8.138994,2.202837,89.7,50.95337,186.969,0.168220796,0.044774521,0.29658655
11939,8.152414,2.195197,90.90001,45.37282,236.8523,0.140186735,0.035910339,0.301054386
11939.5,8.170311,2.204586,92.89999,42.63955,424.3761,0.12645607,0.031795867,0.295563743
11940,8.170311,2.158813,93.89998,41.79079,274.6601,0.122192299,0.030547406,0.322331579
11940.5,8.170311,2.147304,93.99998,39.59608,191.3756,0.111167107,0.02738174,0.329061988
11941,8.166136,2.134944,94.49997,40.07427,172.6313,0.113569309,0.028063879,0.336290058
11941.5,8.163601,2.140154,93,44.21414,169.187,0.134366071,0.034148437,0.333243275
11942,8.15152,2.15672,92.20001,44.02151,157.6371,0.133398388,0.033858063,0.323555556
11942.5,8.156889,2.166765,91.70001,43.97645,126.5514,0.133172028,0.033790242,0.317681287
11943,8.159126,2.167137,90.60002,44.21877,86.29186,0.13438933,0.034155425,0.317463743
11943.5,8.153608,2.179406,90.64998,43.78856,68.46577,0.132228157,0.033507871,0.310288889
11944,8.154652,2.206777,89.89996,49.79319,59.58796,0.162392597,0.042878845,0.294282456
11944.5,8.154652,2.230976,90.35001,53.29686,55.43941,0.179993389,0.048691185,0.280130994
11945,8.155697,2.212343,90.34998,59.30257,54.2758,0.210163255,0.059285366,0.291027485
11945.5,8.163601,2.212393,89.7,60.34429,54.43376,0.215396367,0.06120786,0.290998246
11946,8.168222,2.244711,88.94998,62.69436,54.16075,0.227202014,0.065640854,0.27209883
11946.5,8.168074,2.264958,89,72.64267,52.68828,0.27717765,0.085966887,0.26025848
11947,8.156889,2.227442,89.60001,61.72737,51.64639,0.222344311,0.063800531,0.282197661
11947.5,8.157784,2.214384,91.00002,59.34048,50.91247,0.210353697,0.059354877,0.289833918
11948,8.152416,2.204568,92.40001,59.39458,51.87915,0.21062547,0.059454133,0.295574269
11948.5,8.154652,2.171646,92.34999,53.20344,57.1751,0.179524091,0.048532779,0.314826901
11949,8.155695,2.188058,92.70001,60.651,60.07428,0.216937134,0.061778827,0.30522924
11949.5,8.156889,2.203414,92.79997,60.06105,55.08153,0.213973502,0.060682584,0.296249123
11950,8.152416,2.198894,92.89998,60.92048,41.75,0.218290874,0.062282353,0.298892398
11950.5,8.155695,2.193995,93.25,58.57709,32.70488,0.206518784,0.057961653,0.30175731
11951,8.150179,2.189002,93.19998,61.99105,26.067,0.223668915,0.064300081,0.304677193
11951.5,8.156889,2.216593,92.10001,70.58592,20.29986,0.266845504,0.081548355,0.288542105
11952,8.163599,2.270622,91.35001,74.17137,16.76144,0.284857121,0.089327696,0.256946199
11952.5,8.164047,2.28245,90.99997,76.62517,14.44722,0.297183859,0.094862642,0.25002924
11953,8.170311,2.298527,90.35001,75.90132,11.39792,0.293547577,0.093211646,0.240627485
11953.5,8.170311,2.316488,89.69998,65.93762,9.862388,0.243494629,0.071983364,0.230123977
11954,8.159872,2.247627,91.04999,64.35628,8.894478,0.23555072,0.068857789,0.270393567
11954.5,8.152416,2.243619,90.74998,66.3425,9.003255,0.245528556,0.072793916,0.272737427
11955,8.165836,2.288378,92.19998,48.90179,9.045005,0.157914622,0.04144147,0.246562573
11955.5,8.159872,2.330175,91.5,46.42947,9.128166,0.145494848,0.037540185,0.222119883
11956,8.165836,2.36566,88.40001,36.16135,9.008111,0.093912637,0.022603672,0.201368421
11956.5,8.163599,2.32608,85.39998,31.70578,8.321743,0.071529946,0.016712346,0.22451462
11957,8.166136,2.302693,84.29999,28.88352,7.203451,0.057352238,0.01315185,0.238191228
11957.5,8.152416,2.285508,84.84999,29.86685,6.617128,0.062292026,0.014377727,0.248240936
11958,8.154652,2.265225,86.59999,25.65219,6.547846,0.041119554,0.009231124,0.260102339
11958.5,8.159872,2.262097,86.3,24.5271,6.612228,0.03546763,0.007903861,0.261931579
11959,8.143467,2.260086,86.64996,24.3268,6.586021,0.034461417,0.007669579,0.263107602
11959.5,8.152416,2.290095,85.2,23.34602,6.682868,0.029534439,0.006531091,0.24555848
11960,8.164047,2.254446,84.2,23.67916,6.292763,0.031207978,0.006916187,0.266405848
11960.5,8.161362,2.235431,84,21.23895,5.950394,0.01894951,0.00413332,0.277525731
11961,8.152416,2.235266,84.74997,23.76255,6.299602,0.03162689,0.007012841,0.277622222
11961.5,8.152416,2.272303,84.44997,24.84362,6.777176,0.037057678,0.008275315,0.255963158
11962,8.154652,2.304837,81.89999,26.13901,7.132761,0.043565109,0.009811414,0.236937427
11962.5,8.161959,2.374791,79.35001,26.41951,7.84466,0.044974209,0.010147426,0.196028655
11963,8.170311,2.355515,79.00002,22.52995,8.974903,0.025434887,0.005594701,0.20730117
11963.5,8.170311,2.279803,79.19998,23.13454,9.754556,0.028472063,0.006287485,0.251577193
11964,8.159126,2.277979,81,22.17184,7.327891,0.023635911,0.00518689,0.25264386
11964.5,8.153608,2.280458,83.90001,20.85236,6.648728,0.017007463,0.003700418,0.251194152
11965,8.159126,2.256567,85.24998,23.5318,6.546449,0.030467711,0.006745641,0.265165497
11965.5,8.156889,2.261686,86.29997,21.5759,6.467834,0.020642188,0.004512399,0.26217193
11966,8.163599,2.255335,86.64999,22.51265,6.458099,0.02534798,0.005574957,0.265885965
11966.5,8.153608,2.238639,86.60001,20.05362,6.276158,0.012994968,0.002812792,0.275649708
11967,8.150179,2.239689,86.55002,19.07836,5.857199,0.00809572,0.001741314,0.275035673
11967.5,8.15152,2.256155,87.59999,23.24324,5.308332,0.029018121,0.006412614,0.265406433
11968,8.145704,2.226148,88.14999,20.98576,5.107265,0.017677602,0.003849555,0.282954386
11968.5,8.138994,2.167721,88.70001,26.27168,5.113728,0.044231581,0.009970189,0.317122222
11969,8.138994,2.16238,89.69998,27.47787,5.404856,0.050290913,0.011426233,0.320245614
11969.5,8.138994,2.193394,89.45001,25.57931,5.837551,0.040753439,0.009144564,0.302108772
11970,8.138994,2.201673,89.19998,25.56276,6.008218,0.0406703,0.009124919,0.297267251
11970.5,8.138994,2.200683,88.70001,24.3025,5.842418,0.034339345,0.007641197,0.297846199
11971,8.138994,2.196403,88.39999,23.5306,5.662756,0.030461683,0.006744253,0.300349123
11971.5,8.138994,2.220016,88.79999,25.1775,5.463089,0.038734934,0.008668788,0.286540351
11972,8.138994,2.203561,88.75,27.82276,5.358323,0.052023478,0.011846741,0.296163158
11972.5,8.138994,2.195998,88.69998,23.50868,5.353142,0.030351567,0.006718913,0.300585965
11973,8.138994,2.232692,89.04997,24.48229,5.378671,0.035242526,0.007851396,0.279127485
11973.5,8.138994,2.211286,88.99998,24.89121,5.42188,0.037296748,0.008331296,0.291645614
11974,8.138994,2.207613,88.8,25.28815,5.5574,0.039290788,0.008799561,0.293793567
11974.5,8.138994,2.195731,89.39998,29.7672,5.697106,0.061791431,0.014252789,0.300742105
11975,8.138994,2.183168,89.20001,25.57424,5.57559,0.04072797,0.009138546,0.308088889
11975.5,8.138994,2.197973,88.74997,24.87319,5.47777,0.037206224,0.008310095,0.299430994
11976,8.138994,2.251961,87.99998,22.00644,5.666268,0.022805019,0.004999169,0.267859064
11976.5,8.138994,2.237306,87.05,24.37695,5.842432,0.034713347,0.00772818,0.27642924
11977,8.156889,2.240633,87.3,24.33812,6.032702,0.034518284,0.007682803,0.274483626
11977.5,8.143467,2.248403,87.99998,20.48867,6.082251,0.015180455,0.003295123,0.269939766
11978,8.141081,2.220428,87.80002,21.31173,6.023977,0.019315122,0.004215061,0.286299415
11978.5,8.138994,2.21799,87.65001,19.06532,6.00408,0.008030214,0.001727079,0.287725146
11979,8.138994,2.251025,87.24998,19.79978,6.282187,0.011719796,0.002532611,0.268406433
11979.5,8.143169,2.210641,86.59999,21.09517,6.594719,0.018227226,0.003972064,0.292022807
11980,8.138994,2.22827,86.7,18.97234,6.848543,0.007563126,0.001625644,0.28171345
11980.5,8.138994,2.235871,87.09999,21.10498,6.745564,0.018276507,0.003983057,0.277268421
11981,8.138994,2.241182,86.74998,20.49548,6.40223,0.015214665,0.003302694,0.274162573
11981.5,8.138994,2.254484,86.10002,24.23071,6.141159,0.033978706,0.007557401,0.266383626
11982,8.145704,2.256153,85.19998,23.65769,5.990032,0.031100123,0.006891319,0.265407602
11982.5,8.154652,2.279309,84.25002,24.42653,5.945377,0.034962414,0.007786153,0.251866082
11983,8.159872,2.255304,83.60001,23.45738,6.127466,0.03009386,0.006659634,0.265904094
11983.5,8.150179,2.293798,83.25,22.15356,6.289106,0.02354408,0.005166124,0.243392982
11984,8.154652,2.277919,83.20001,24.50651,6.317029,0.035364196,0.00787975,0.252678947
11984.5,8.170311,2.274189,83.45001,22.10521,6.060698,0.023301193,0.00511122,0.254860234
11985,8.170311,2.252168,80.49292,19.72037,5.729694,0.011320877,0.002445149,0.267738012
11985.5,8.170311,2.264953,81.37375,26.16601,5.726879,0.043700744,0.009843705,0.260261404
11986,8.170311,2.261928,82.25457,23.27548,6.111592,0.029180079,0.006449761,0.262030409
11986.5,8.170311,2.281596,83.13543,21.75445,6.471615,0.021539139,0.004713941,0.250528655
11987,8.170311,2.253468,83.13543,21.64491,6.777003,0.020988862,0.00459024,0.266977778
11987.5,8.170311,2.2469,84.01626,21.06092,6.755908,0.01805517,0.003933695,0.270818713
11988,8.170311,2.260367,83.84998,22.62717,6.240532,0.025923275,0.005705739,0.262943275
11988.5,8.170311,2.277375,83.94998,23.17774,5.863915,0.02868908,0.006337193,0.252997076
11989,8.170311,2.25778,83.80002,25.25896,5.740089,0.039144151,0.008765044,0.26445614
11989.5,8.170311,2.241958,84.75002,25.86185,5.854042,0.042172787,0.009480593,0.273708772
11990,8.170311,2.212838,85.8,24.25646,5.838214,0.034108062,0.007587448,0.290738012
11990.5,8.170311,2.218788,86.55,24.56973,5.650655,0.035681783,0.007953801,0.28725848
11991,8.170311,2.204763,86.09998,29.33632,5.374337,0.059626892,0.013714408,0.295460234
11991.5,8.170311,2.196977,86.34999,28.80606,5.277995,0.056963115,0.013055942,0.30001345
11992,8.170311,2.195542,86.70001,30.47002,5.400521,0.065322069,0.015137396,0.300852632
11992.5,8.170311,2.189482,87.50002,29.47269,5.551236,0.060311951,0.013884479,0.304396491
11993,8.170311,2.185616,87.74997,28.28574,5.580318,0.054349272,0.012414177,0.30665731
11993.5,8.170311,2.196626,87.80002,32.34987,5.570021,0.074765552,0.017543219,0.300218713
11994,8.170311,2.19383,86.95,32.83476,5.489094,0.077201411,0.01817329,0.301853801
11994.5,8.170311,2.200994,87.40001,31.27855,5.389766,0.069383743,0.016165012,0.297664327
11995,8.197151,2.190688,87.2,35.83252,5.400156,0.092260749,0.022157228,0.303691228
11995.5,8.201624,2.191339,87.64996,35.54461,5.484577,0.090814425,0.02176789,0.303310526
11996,8.201624,2.221202,88.30002,34.6242,5.573673,0.086190717,0.020532872,0.285846784
11996.5,8.201624,2.210119,88.29997,36.18745,5.490252,0.094043751,0.022639188,0.29232807
11997,8.201624,2.215388,88.09999,35.66927,5.333838,0.091440658,0.021936289,0.289246784
11997.5,8.201624,2.181771,88.25,35.05048,5.365291,0.088332148,0.021103039,0.308905848
11998,8.201624,2.206734,88.29999,37.61079,5.436702,0.101193942,0.024594239,0.294307602
11998.5,8.201624,2.192177,88.45001,36.90524,5.548944,0.097649591,0.023620639,0.302820468
11999,8.201624,2.194714,88.89996,35.97666,5.510718,0.092984841,0.02235269,0.301336842
11999.5,8.201624,2.205839,89.19998,38.88726,5.441503,0.107606328,0.026378308,0.294830994
12000,8.201624,2.208593,89.35001,40.45278,5.356369,0.115470765,0.028606811,0.293220468
12000.5,8.201624,2.194529,90.09999,39.3551,5.20696,0.109956536,0.027039571,0.301445029
12001,8.203861,2.199538,90.09998,37.90609,5.138433,0.102677391,0.025004363,0.298515789
12001.5,8.232943,2.197882,90.14998,36.45912,5.225748,0.095408493,0.023009582,0.299484211
12002,8.226231,2.205708,89.89999,38.6353,5.327468,0.106340599,0.026023826,0.294907602
12002.5,8.226679,2.20294,89.39998,38.7442,5.418861,0.106887662,0.026176896,0.296526316
12003,8.221758,2.206353,89.40001,35.88842,5.458303,0.092541565,0.022232988,0.294530409
12003.5,8.223995,2.208592,89.8,34.88176,5.473885,0.087484578,0.020876995,0.293221053
12004,8.220415,2.214434,90.39996,39.34171,5.436469,0.109889271,0.02702059,0.289804678
12004.5,8.223995,2.282339,90.80002,39.60539,5.271361,0.111213876,0.027394981,0.250094152
12005,8.226231,2.519854,90.14999,36.48978,5.11052,0.095562515,0.023051465,0.111196491
12005.5,8.222504,2.478122,90.19998,37.92733,4.972339,0.102784091,0.025033922,0.13560117
12006,8.219521,2.5171,89.8,37.33568,4.810603,0.099811919,0.024213557,0.112807018
12006.5,8.219521,2.508454,90.29999,36.68633,4.884271,0.09654989,0.023320355,0.117863158
12007,8.239653,2.497343,87.25,34.68487,5.572564,0.086495495,0.020613829,0.124360819
12007.5,8.264257,2.504883,76.60001,35.12141,8.41502,0.088688467,0.021198215,0.119951462
12008,8.264257,2.477063,67.70001,43.71643,13.50535,0.131865809,0.033399651,0.136220468
12008.5,8.264257,2.435394,66.49998,46.05984,17.23616,0.143638,0.036967518,0.160588304
12009,8.239653,2.381878,64.60001,48.40124,13.87602,0.155400094,0.040641545,0.191884211
12009.5,8.308994,2.312934,63.8,47.74188,13.18472,0.152087779,0.03959567,0.232202339
12010,8.210573,2.225667,74.70001,48.42796,9.113261,0.155534323,0.040684116,0.283235673
12010.5,8.157784,2.18849,80.54999,48.61616,6.89817,0.156479751,0.040984375,0.304976608
12011,8.161364,2.194777,83.05,49.05211,6.392422,0.158669759,0.041682704,0.3013
12011.5,8.154652,2.205311,90.70001,48.86548,6.016882,0.157732218,0.04138327,0.295139766
12012,8.159872,2.209807,91.45,51.73804,6.218854,0.17216261,0.04607279,0.292510526
12012.5,8.163601,2.185795,92.30002,53.60283,6.270816,0.181530439,0.049211334,0.306552632
12013,8.156889,2.21118,91.3,53.17227,6.179834,0.179367507,0.048479969,0.291707602
12013.5,8.157784,2.215991,91.90002,53.45421,6.140389,0.180783842,0.048958424,0.288894152
12014,8.156889,2.227572,91.99997,51.16103,6.133759,0.169263982,0.045116827,0.282121637
12014.5,8.161362,2.237297,91.8,52.52596,6.079689,0.17612075,0.04738971,0.276434503
12015,8.157784,2.23713,93.09999,50.54309,6.081189,0.166159742,0.044100904,0.276532164
12015.5,8.163599,2.222269,92.70001,48.80842,6.064044,0.157445575,0.041291865,0.285222807
12016,8.152416,2.20555,91.89999,47.15309,5.976915,0.149129975,0.038669212,0.295
12016.5,8.159126,2.195157,91.45003,45.85159,5.931692,0.14259185,0.036646076,0.301077778
12017,8.159872,2.221747,91.5,47.25979,5.901597,0.149665985,0.038836583,0.28552807
12017.5,8.156889,2.194789,92.79999,44.88834,5.978242,0.137752935,0.035170432,0.301292982
12018,8.154652,2.192604,92.54999,44.89316,5.784784,0.137777148,0.035177771,0.30257076
12018.5,8.161959,2.201065,92.40002,47.31769,5.813897,0.149956848,0.038927502,0.297622807
12019,8.154652,2.225529,93.74998,48.87863,5.735117,0.157798277,0.041404344,0.283316374
